country,year,product,yield,temperature,sea_level_pressure,station_pressure,precipitation
South Africa,2009,Rice (milled),3.0,24.99003134784569,9999.9,9999.9,506.0871428571428
South Africa,2008,Rice (milled),3.0,23.99763591946549,9999.9,9999.9,787.6759999999999
South Africa,2007,Rice (milled),3.0,22.03131333284965,8716.871428571429,8716.028571428571,605.9942857142856
South Africa,2006,Rice (milled),3.0,22.537893201420594,9999.9,9999.9,1310.11
South Africa,2005,Rice (milled),3.0,25.002157802182023,9999.9,9999.9,681.84
South Africa,2004,Rice (milled),3.0,22.41385176108153,9999.9,9999.9,268.63599999999997
South Africa,2003,Rice (milled),3.0,24.979607745832798,9999.9,9999.9,188.37
South Africa,2002,Rice (milled),3.0,23.051708000273283,9999.899999999998,9999.899999999998,154.073
South Africa,2001,Rice (milled),3.0,25.30068127912956,9999.899999999998,9999.899999999998,204.14818181818183
South Africa,2000,Rice (milled),3.0,23.106220298408676,9999.9,9999.9,358.50666666666655
South Africa,2018,Soybeans,1.9709999999999999,24.682257680045296,9999.9,9999.9,2254.9999999999977
South Africa,2017,Soybeans,2.293,22.69614571248427,9999.9,9999.9,1659.9099999999999
South Africa,2016,Soybeans,1.2930000000000001,25.527674451270947,9999.9,9999.9,804.195
South Africa,2015,Soybeans,2.127,23.922108318636095,9999.9,9999.9,1074.07
South Africa,2014,Soybeans,1.896,24.968746741650296,9999.9,9999.9,258.1066666666667
South Africa,2013,Soybeans,1.51,24.7290776814733,9999.9,9995.26634468734,445.1014285714286
South Africa,2012,Soybeans,1.383,23.895685664554946,9999.9,9999.9,1032.0725
South Africa,2011,Soybeans,1.69,24.41013874043383,9999.9,9999.9,603.204
South Africa,2010,Soybeans,1.8259999999999998,26.789662648906575,9999.9,9999.9,994.8833333333333
South Africa,2009,Soybeans,2.15,24.99003134784569,9999.9,9999.9,506.0871428571428
South Africa,2008,Soybeans,1.128,23.99763591946549,9999.9,9999.9,787.6759999999999
South Africa,2007,Soybeans,1.0,22.03131333284965,8716.871428571429,8716.028571428571,605.9942857142856
South Africa,2006,Soybeans,2.12,22.537893201420594,9999.9,9999.9,1310.11
South Africa,2005,Soybeans,1.138,25.002157802182023,9999.9,9999.9,681.84
South Africa,2004,Soybeans,1.1,22.41385176108153,9999.9,9999.9,268.63599999999997
South Africa,2003,Soybeans,0.9129999999999999,24.979607745832798,9999.9,9999.9,188.37
South Africa,2002,Soybeans,2.02,23.051708000273283,9999.899999999998,9999.899999999998,154.073
South Africa,2001,Soybeans,1.692,25.30068127912956,9999.899999999998,9999.899999999998,204.14818181818183
South Africa,2000,Soybeans,1.111,23.106220298408676,9999.9,9999.9,358.50666666666655
South Africa,2018,Wheat,3.6,24.682257680045296,9999.9,9999.9,2254.9999999999977
South Africa,2017,Wheat,3.04,22.69614571248427,9999.9,9999.9,1659.9099999999999
South Africa,2016,Wheat,3.7039999999999997,25.527674451270947,9999.9,9999.9,804.195
South Africa,2015,Wheat,2.945,23.922108318636095,9999.9,9999.9,1074.07
South Africa,2014,Wheat,3.68,24.968746741650296,9999.9,9999.9,258.1066666666667
South Africa,2013,Wheat,3.641,24.7290776814733,9999.9,9995.26634468734,445.1014285714286
South Africa,2012,Wheat,3.6069999999999998,23.895685664554946,9999.9,9999.9,1032.0725
South Africa,2011,Wheat,3.3289999999999997,24.41013874043383,9999.9,9999.9,603.204
South Africa,2010,Wheat,2.573,26.789662648906575,9999.9,9999.9,994.8833333333333
South Africa,2009,Wheat,3.0589999999999997,24.99003134784569,9999.9,9999.9,506.0871428571428
South Africa,2008,Wheat,2.904,23.99763591946549,9999.9,9999.9,787.6759999999999
South Africa,2007,Wheat,3.014,22.03131333284965,8716.871428571429,8716.028571428571,605.9942857142856
South Africa,2006,Wheat,2.752,22.537893201420594,9999.9,9999.9,1310.11
South Africa,2005,Wheat,2.366,25.002157802182023,9999.9,9999.9,681.84
South Africa,2004,Wheat,2.024,22.41385176108153,9999.9,9999.9,268.63599999999997
South Africa,2003,Wheat,2.068,24.979607745832798,9999.9,9999.9,188.37
South Africa,2002,Wheat,2.591,23.051708000273283,9999.899999999998,9999.899999999998,154.073
South Africa,2001,Wheat,2.611,25.30068127912956,9999.899999999998,9999.899999999998,204.14818181818183
South Africa,2000,Wheat,2.843,23.106220298408676,9999.9,9999.9,358.50666666666655
Turkey,2018,Maize,8.419,16.6174140783239,5981.8115530228315,4989.067595984142,1500.0977702702687
Turkey,2017,Maize,8.912,15.487609532089914,5863.363113888788,4822.104218576065,1763.0028776978413
Turkey,2016,Maize,9.412,15.599378687123538,5764.770518524959,4656.9717025794425,1528.2803521126755
Turkey,2015,Maize,9.302,15.27003079134496,5537.727072285059,4480.743581011566,1261.2420805369118
Turkey,2014,Maize,9.029,15.990507495517795,5422.844308067285,4362.483932310156,1646.273422818791
Turkey,2013,Maize,8.939,15.80206912534208,5521.887562537231,4498.291788393198,2361.816800000002
Turkey,2012,Maize,7.3839999999999995,15.348640364963085,5662.45500332491,4912.184224216635,4480.089999999994
Turkey,2011,Maize,7.131,14.233631177370581,5499.323321829886,4682.997591654235,3938.248307692308
Turkey,2010,Maize,7.256,16.74716555068809,5041.84284241992,4082.1791104438844,3393.889837398373
Turkey,2009,Maize,7.178999999999999,15.19707433237924,4809.144247807436,3607.543733383986,3856.762413793104
Turkey,2008,Maize,7.183,15.49798635998776,4735.795313542527,3645.9790824977854,2287.2237606837593
Turkey,2007,Maize,6.824,13.991283244893685,5092.063455921001,3870.0123001374454,1193.7999130434785
Turkey,2006,Maize,7.11,14.006531295266369,6501.067327617195,5517.076258069151,1976.0617948717945
Turkey,2005,Maize,7.0,14.261949607880856,6328.586577587532,5349.890752018083,2237.7536842105233
Turkey,2004,Maize,5.505,14.4047737578962,6286.512441944136,5756.268825648548,1696.5066666666648
Turkey,2003,Maize,5.0,13.186881995296769,5218.595846449966,6536.278144427911,1142.4378723404243
Turkey,2002,Maize,4.2,13.124314460081255,5748.095030007383,7116.556019539986,1440.9472368421038
Turkey,2001,Maize,4.0,15.166981855647812,5611.239261654149,7047.70228656988,1533.890285714285
Turkey,2000,Maize,4.144,13.87210010474264,5868.9233736579645,7480.292290652257,1511.36106060606
Turkey,2018,Rice (milled),8.174,16.6174140783239,5981.8115530228315,4989.067595984142,1500.0977702702687
Turkey,2017,Rice (milled),8.219,15.487609532089914,5863.363113888788,4822.104218576065,1763.0028776978413
Turkey,2016,Rice (milled),7.9239999999999995,15.599378687123538,5764.770518524959,4656.9717025794425,1528.2803521126755
Turkey,2015,Rice (milled),7.938,15.27003079134496,5537.727072285059,4480.743581011566,1261.2420805369118
Turkey,2014,Rice (milled),7.643,15.990507495517795,5422.844308067285,4362.483932310156,1646.273422818791
Turkey,2013,Rice (milled),8.137,15.80206912534208,5521.887562537231,4498.291788393198,2361.816800000002
Turkey,2012,Rice (milled),7.352,15.348640364963085,5662.45500332491,4912.184224216635,4480.089999999994
Turkey,2011,Rice (milled),9.054,14.233631177370581,5499.323321829886,4682.997591654235,3938.248307692308
Turkey,2010,Rice (milled),8.687000000000001,16.74716555068809,5041.84284241992,4082.1791104438844,3393.889837398373
Turkey,2009,Rice (milled),7.78,15.19707433237924,4809.144247807436,3607.543733383986,3856.762413793104
Turkey,2008,Rice (milled),7.568,15.49798635998776,4735.795313542527,3645.9790824977854,2287.2237606837593
Turkey,2007,Rice (milled),6.9079999999999995,13.991283244893685,5092.063455921001,3870.0123001374454,1193.7999130434785
Turkey,2006,Rice (milled),7.03,14.006531295266369,6501.067327617195,5517.076258069151,1976.0617948717945
Turkey,2005,Rice (milled),7.067,14.261949607880856,6328.586577587532,5349.890752018083,2237.7536842105233
Turkey,2004,Rice (milled),7.0,14.4047737578962,6286.512441944136,5756.268825648548,1696.5066666666648
Turkey,2003,Rice (milled),5.723,13.186881995296769,5218.595846449966,6536.278144427911,1142.4378723404243
Turkey,2002,Rice (milled),6.02,13.124314460081255,5748.095030007383,7116.556019539986,1440.9472368421038
Turkey,2001,Rice (milled),6.102,15.166981855647812,5611.239261654149,7047.70228656988,1533.890285714285
Turkey,2000,Rice (milled),6.045,13.87210010474264,5868.9233736579645,7480.292290652257,1511.36106060606
Turkey,2018,Soybeans,3.5,16.6174140783239,5981.8115530228315,4989.067595984142,1500.0977702702687
Turkey,2017,Soybeans,3.475,15.487609532089914,5863.363113888788,4822.104218576065,1763.0028776978413
Turkey,2016,Soybeans,4.1,15.599378687123538,5764.770518524959,4656.9717025794425,1528.2803521126755
Turkey,2015,Soybeans,4.571000000000001,15.27003079134496,5537.727072285059,4480.743581011566,1261.2420805369118
Turkey,2014,Soybeans,4.257,15.990507495517795,5422.844308067285,4362.483932310156,1646.273422818791
Turkey,2013,Soybeans,4.5,15.80206912534208,5521.887562537231,4498.291788393198,2361.816800000002
Turkey,2012,Soybeans,3.486,15.348640364963085,5662.45500332491,4912.184224216635,4480.089999999994
Turkey,2011,Soybeans,3.486,14.233631177370581,5499.323321829886,4682.997591654235,3938.248307692308
Turkey,2010,Soybeans,2.9,16.74716555068809,5041.84284241992,4082.1791104438844,3393.889837398373
Turkey,2009,Soybeans,1.2670000000000001,15.19707433237924,4809.144247807436,3607.543733383986,3856.762413793104
Turkey,2008,Soybeans,1.133,15.49798635998776,4735.795313542527,3645.9790824977854,2287.2237606837593
Turkey,2007,Soybeans,1.033,13.991283244893685,5092.063455921001,3870.0123001374454,1193.7999130434785
Turkey,2006,Soybeans,1.567,14.006531295266369,6501.067327617195,5517.076258069151,1976.0617948717945
Turkey,2005,Soybeans,0.9670000000000001,14.261949607880856,6328.586577587532,5349.890752018083,2237.7536842105233
Turkey,2004,Soybeans,1.6669999999999998,14.4047737578962,6286.512441944136,5756.268825648548,1696.5066666666648
Turkey,2003,Soybeans,2.833,13.186881995296769,5218.595846449966,6536.278144427911,1142.4378723404243
Turkey,2002,Soybeans,3.167,13.124314460081255,5748.095030007383,7116.556019539986,1440.9472368421038
Turkey,2001,Soybeans,2.3480000000000003,15.166981855647812,5611.239261654149,7047.70228656988,1533.890285714285
Turkey,2000,Soybeans,2.647,13.87210010474264,5868.9233736579645,7480.292290652257,1511.36106060606
Turkey,2018,Wheat,2.576,16.6174140783239,5981.8115530228315,4989.067595984142,1500.0977702702687
Turkey,2017,Wheat,2.773,15.487609532089914,5863.363113888788,4822.104218576065,1763.0028776978413
Turkey,2016,Wheat,2.685,15.599378687123538,5764.770518524959,4656.9717025794425,1528.2803521126755
Turkey,2015,Wheat,2.873,15.27003079134496,5537.727072285059,4480.743581011566,1261.2420805369118
Turkey,2014,Wheat,2.399,15.990507495517795,5422.844308067285,4362.483932310156,1646.273422818791
Turkey,2013,Wheat,2.8369999999999997,15.80206912534208,5521.887562537231,4498.291788393198,2361.816800000002
Turkey,2012,Wheat,2.6689999999999996,15.348640364963085,5662.45500332491,4912.184224216635,4480.089999999994
Turkey,2011,Wheat,2.693,14.233631177370581,5499.323321829886,4682.997591654235,3938.248307692308
Turkey,2010,Wheat,2.428,16.74716555068809,5041.84284241992,4082.1791104438844,3393.889837398373
Turkey,2009,Wheat,2.543,15.19707433237924,4809.144247807436,3607.543733383986,3856.762413793104
Turkey,2008,Wheat,2.198,15.49798635998776,4735.795313542527,3645.9790824977854,2287.2237606837593
Turkey,2007,Wheat,2.128,13.991283244893685,5092.063455921001,3870.0123001374454,1193.7999130434785
Turkey,2006,Wheat,2.3569999999999998,14.006531295266369,6501.067327617195,5517.076258069151,1976.0617948717945
Turkey,2005,Wheat,2.324,14.261949607880856,6328.586577587532,5349.890752018083,2237.7536842105233
Turkey,2004,Wheat,2.258,14.4047737578962,6286.512441944136,5756.268825648548,1696.5066666666648
Turkey,2003,Wheat,2.088,13.186881995296769,5218.595846449966,6536.278144427911,1142.4378723404243
Turkey,2002,Wheat,2.097,13.124314460081255,5748.095030007383,7116.556019539986,1440.9472368421038
Turkey,2001,Wheat,2.033,15.166981855647812,5611.239261654149,7047.70228656988,1533.890285714285
Turkey,2000,Wheat,2.235,13.87210010474264,5868.9233736579645,7480.292290652257,1511.36106060606
